Store,Name,Store Status,Address,City,State,Zip Code,Store Address,Report Date
5022,Kum & Go #97 / West Des Moines,A,196 S 50th St,West Des Moines,IA,50265,"196 S 50th St
West Des Moines, IA 50265
(41.570542, -93.770921)",10/01/2016
5023,Hawkeye Convenience Stores / 16th Av,A,250 16th Ave SW,Cedar Rapids,IA,52404,"250 16th Ave SW
Cedar Rapids, IA 52404
(41.961645, -91.667665)",10/01/2016
5024,Hawkeye Convenience Stores / Wiley,A,2330 Wiley Blvd SW,Cedar Rapids,IA,52404,"2330 Wiley Blvd SW
Cedar Rapids, IA 52404
(41.956135, -91.725833)",10/01/2016
5025,Hawkeye Convenience Stores / 1st Ave,A,1581 1st Ave SE,Cedar Rapids,IA,52403,"1581 1st Ave SE
Cedar Rapids, IA 52403
(41.98957, -91.649699)",10/01/2016
5027,Hard Rock Hotel & Casino Sioux City,A,111 3rd St,Sioux City,IA,51101,"111 3rd St
Sioux City, IA 51101
(42.493001, -96.410513)",10/01/2016
5028,Midtown Liquor,A,"1100, E 5th St",Storm Lake,IA,50588,"1100, E 5th St
Storm Lake, IA 50588
(42.644563, -95.186938)",10/01/2016
5029,The Liquor Stop LLC,A,"211, W 53rd St",Davenport,IA,52806,"211, W 53rd St
Davenport, IA 52806
(41.574536, -90.576113)",10/01/2016
5031,New Star Raymond,A,101 Commercial St,Raymond,IA,50667,"101 Commercial St
Raymond, IA 50667
(42.466286, -92.219401)",10/01/2016
5034,Liquor Tobacco & Groceries,A,18 N Monroe Ave,Mason City,IA,50401,"18 N Monroe Ave
Mason City, IA 50401
(43.152301, -93.208614)",10/01/2016
5035,Casey's General Store #3205 / Counci,A,19900 Virginia Hills Rd,Council Bluffs,IA,51503,"19900 Virginia Hills Rd
Council Bluffs, IA 51503
(41.232109, -95.805659)",10/01/2016
5037,Uncorked Wine & Spirits,I,111 E HARRISON ST,Jefferson,IA,50129,"111 E HARRISON ST
Jefferson, IA 50129
(42.014308, -94.374156)",10/01/2016
5039,Casey's General Store #3384 / Solon,A,1200 S Market St,Solon,IA,52333,"1200 S Market St
Solon, IA 52333
(41.79788, -91.490751)",10/01/2016
5040,Wilton Express,A,1300 Nicolaus St,Wilton,IA,52778,"1300 Nicolaus St
Wilton, IA 52778
(41.589961, -91.034799)",10/01/2016
5041,Casey's General Store #3309 / Montez,A,106 N Front St,Montezuma,IA,50171,"106 N Front St
Montezuma, IA 50171
(41.585453, -92.52723)",10/01/2016
5042,Super Stop III / Dubuque,A,1101 Rhomberg Ave,Dubuque,IA,52001,"1101 Rhomberg Ave
Dubuque, IA 52001
(42.519454, -90.660309)",10/01/2016
5043,West Side Liquor / Waterloo,A,919 W 5th St,Waterloo,IA,50702,"919 W 5th St
Waterloo, IA 50702
(42.488619, -92.346266)",10/01/2016
5044,Casey's General Store #3202 / Cresce,A,"111, Mormon Bridge Rd",Crescent,IA,51526,"111, Mormon Bridge Rd
Crescent, IA 51526
(41.362302, -95.858942)",10/01/2016
5045,Central Mart / Hamilton Blvd,A,800 Hamilton Blvd,Sioux City,IA,51103,"800 Hamilton Blvd
Sioux City, IA 51103
(42.50443, -96.417337)",10/01/2016
5046,West K Mart,A,"707, Palean St",Keokuk,IA,52632,"707, Palean St
Keokuk, IA 52632
(40.393679, -91.391293)",10/01/2016
5047,The Fresh Market,I,180 COLLINS RD NE,Cedar Rapids,IA,52402,"180 COLLINS RD NE
Cedar Rapids, IA 52402
(42.028274, -91.628026)",10/01/2016
5048,Rolfe Area Market,A,"412, Garfield St",Rolfe,IA,50581,"412, Garfield St
Rolfe, IA 50581
(42.814369, -94.527889)",10/01/2016
5050,Fareway Stores #147 / Carlisle,A,"1115, Bluestem Dr",Carlisle,IA,50047,"1115, Bluestem Dr
Carlisle, IA 50047
(41.497922, -93.499483)",10/01/2016
5051,Oasis,A,630 SW  9TH ST,Des Moines,IA,50309,"630 SW 9TH ST
Des Moines, IA 50309
(41.575733, -93.624763)",10/01/2016
5052,Casey's General Store #3220 / Greenf,A,"302, SE 6th St",Greenfield,IA,50849,"302, SE 6th St
Greenfield, IA 50849
(41.302742, -94.453263)",10/01/2016
5053,Cork & Bottle / Iowa City,I,"610, Eastbury Dr",Iowa City,IA,52245,"610, Eastbury Dr
Iowa City, IA 52245
(41.668601, -91.481111)",10/01/2016
5054,Cork 'N Bottle / Manchester,A,900 E Main St,Manchester,IA,52087,"900 E Main St
Manchester, IA 52087
(42.484073, -91.445037)",10/01/2016
5055,Latimer Community Grocery,A,"110, S  Akir  St",Latimer,IA,50452,"110, S Akir St
Latimer, IA 50452
(42.763179, -93.368268)",10/01/2016
5056,Council Bluffs Sinclair,A,"1305, N 25th St",Council Bluffs,IA,51501,"1305, N 25th St
Council Bluffs, IA 51501
(41.273813, -95.881702)",10/01/2016
5057,Kum & Go #535 / Des Moines,A,4960 E Broadway Ave,Des Moines,IA,50317,"4960 E Broadway Ave
Des Moines, IA 50317
",10/01/2016
5058,Kum & Go # 542 / Urbandale,A,11989 Hickman Rd,Urbandale,IA,50323,"11989 Hickman Rd
Urbandale, IA 50323
(41.614964, -93.783409)",10/01/2016
5059,Casey's General Store #1125 / Humest,A,"207, Front St",Humeston,IA,50123,"207, Front St
Humeston, IA 50123
(40.860195, -93.499471)",10/01/2016
5060,L&M Mighty Shop,A,"504, E Burlington St",Iowa City,IA,52240,"504, E Burlington St
Iowa City, IA 52240
(41.657818, -91.52843)",10/01/2016
5061,Casey's General Store #3382 / Cedar,A,"560, 33rd Ave SW",Cedar Rapids,IA,52404,"560, 33rd Ave SW
Cedar Rapids, IA 52404
(41.943129, -91.675611)",10/01/2016
5062,Casey's General Store #2318 / Montro,A,"111, Main St",Montrose,IA,52639,"111, Main St
Montrose, IA 52639
(40.532149, -91.415097)",10/01/2016
5063,Logan Convenience Store,A,"735, Logan Ave",Waterloo,IA,50703,"735, Logan Ave
Waterloo, IA 50703
(42.510453, -92.337744)",10/01/2016
5064,Casey's General Store #2777 / Fairfa,A,"65, Williams Blvd",Fairfax,IA,52228,"65, Williams Blvd
Fairfax, IA 52228
(41.929211, -91.778917)",10/01/2016
5065,Circle S Gordon Drive,A,2520 Gordon Dr,Sioux City,IA,51106,"2520 Gordon Dr
Sioux City, IA 51106
(42.489845, -96.376341)",10/01/2016
5066,Bears Burgers & Buns,A,"14628, Mile Hill Lane",Dubuque,IA,52003,"14628, Mile Hill Lane
Dubuque, IA 52003
(42.457708, -90.774515)",10/01/2016
5067,One Stop Liquor,A,"1101, N  Lake Ave",Storm Lake,IA,50588,"1101, N Lake Ave
Storm Lake, IA 50588
(42.651369, -95.200761)",10/01/2016
5068,Tobacco Shop / Arnolds Park,A,612 S Highway 71,Arnolds Park,IA,51331,"612 S Highway 71
Arnolds Park, IA 51331
(43.361805, -95.140049)",10/01/2016
5069,Casey's General Store #1705 / Lake M,A,101 N Lake St,Lake Mills,IA,50450,"101 N Lake St
Lake Mills, IA 50450
(43.419608, -93.532484)",10/01/2016
5070,Jeff's Market / Wilton,A,"101, E 4th St",Wilton,IA,52778,"101, E 4th St
Wilton, IA 52778
(41.58873, -91.016579)",10/01/2016
5071,Jeff's Market / Durant,A,408 6th Ave,Durant,IA,52747,"408 6th Ave
Durant, IA 52747
(41.600565, -90.911753)",10/01/2016
5072,Pep Stop,A,"901, E Washington St",Mount Pleasant,IA,52641,"901, E Washington St
Mount Pleasant, IA 52641
(40.964227, -91.541141)",10/01/2016
5073,"Williams Boulevard Service, Inc.",A,"2601, Williams Blvd SW",Cedar Rapids,IA,52404,"2601, Williams Blvd SW
Cedar Rapids, IA 52404
(41.964601, -91.706786)",10/01/2016
5074,New Pioneer Food Co-op  / Center Poi,A,3338 Center Point Rd NE,Cedar Rapids,IA,52402,"3338 Center Point Rd NE
Cedar Rapids, IA 52402
(42.012583, -91.664112)",10/01/2016
5075,Pronto Market  / New Sharon,A,"202, S Main St",New Sharon,IA,50207,"202, S Main St
New Sharon, IA 50207
(41.468516, -92.651525)",10/01/2016
5076,Cubby's Sioux City,A,4200 S York St,Sioux City,IA,51106,"4200 S York St
Sioux City, IA 51106
(42.434196, -96.371935)",10/01/2016
5077,Wal-Mart 3150 / Council Bluffs,A,1800 N 16th St,Council Bluffs,IA,51501,"1800 N 16th St
Council Bluffs, IA 51501
(41.280314, -95.867436)",10/01/2016
5078,Casey's General Store #2096 / Counci,A,2301 S 24th St,Council Bluffs,IA,51501,"2301 S 24th St
Council Bluffs, IA 51501
(41.238825, -95.879363)",10/01/2016
5079,Casey's General Store #2489 / Deniso,A,1608 4th Ave S,Denison,IA,51442,"1608 4th Ave S
Denison, IA 51442
(42.012395, -95.349198)",10/01/2016
5080,C's Liquor Store,A,719 2nd Ave W,Spencer,IA,51301,"719 2nd Ave W
Spencer, IA 51301
(43.145215, -95.147741)",10/01/2016
5081,Casey's General Store #3035 / Atlant,A,701 Poplar St,Atlantic,IA,50022,"701 Poplar St
Atlantic, IA 50022
(41.403737, -95.014425)",10/01/2016
5082,Casey's General Store #2365 / Atlant,A,911 SW 7th St,Atlantic,IA,50022,"911 SW 7th St
Atlantic, IA 50022
(41.401295, -95.028465)",10/01/2016
5083,Central Mart,A,"1203, Tri View Ave",Sioux City,IA,51104,"1203, Tri View Ave
Sioux City, IA 51104
(42.494214, -96.422878)",10/01/2016
5086,"Central Mart I, LLC.",A,"2501, Floyd Blvd",Sioux City,IA,51106,"2501, Floyd Blvd
Sioux City, IA 51106
(42.515929, -96.385147)",10/01/2016
5087,Quik-Pik  /  Logan,A,"107, W  7th St",Logan,IA,51546,"107, W 7th St
Logan, IA 51546
(41.643053, -95.790911)",10/01/2016
5088,Kum & Go #768 / Hospers,A,"107, Ia Highway 60",Hospers,IA,51238,"107, Ia Highway 60
Hospers, IA 51238
",10/01/2016
5089,Mos Mini Mart,A,"614, E Erie St",Missouri Valley,IA,51555,"614, E Erie St
Missouri Valley, IA 51555
(41.556439, -95.88687)",10/01/2016
5090,Kum & Go #437 / Muscatine,A,709 Grandview Ave,Muscatine,IA,52761,"709 Grandview Ave
Muscatine, IA 52761
(41.408879, -91.063575)",10/01/2016
5091,Kum & Go #436 / Muscatine,A,501 Cedar St,Muscatine,IA,52761,"501 Cedar St
Muscatine, IA 52761
(41.425042, -91.046094)",10/01/2016
5092,Kum & Go #2035 / West Des Moines,A,7265 Vista Dr,West Des Moines,IA,50265,"7265 Vista Dr
West Des Moines, IA 50265
(41.589057, -93.807839)",10/01/2016
5093,Cody Mart,I,1220 N Cody Rd,Le Claire,IA,52753,"1220 N Cody Rd
Le Claire, IA 52753
(41.610504, -90.344168)",10/01/2016
5094,Casey's General Store #2778 / Cedar,A,"201, 8th Ave SE",Cedar Rapids,IA,52401,"201, 8th Ave SE
Cedar Rapids, IA 52401
(41.97305, -91.662268)",10/01/2016
5095,Carterlake Mini Mart,A,1001 Locust St,Carter Lake,IA,51510,"1001 Locust St
Carter Lake, IA 51510
(41.284951, -95.915947)",10/01/2016
5096,Walgreens #11710 / North Liberty,A,625 Pacha Parkway,North Liberty,IA,52317,"625 Pacha Parkway
North Liberty, IA 52317
(41.752792, -91.606273)",10/01/2016
5097,Fareway Stores #151 / Cedar Rapids,A,3717 1st Ave SE,Cedar Rapids,IA,52402,"3717 1st Ave SE
Cedar Rapids, IA 52402
(42.016901, -91.634507)",10/01/2016
5098,Best Food Mart 3  LLC,A,1621 University Ave,Des Moines,IA,50311,"1621 University Ave
Des Moines, IA 50311
(41.600477, -93.63996)",10/01/2016
5099,Casey's General Store #2164 / Ankeny,A,3505 N  Ankeny Blvd,Ankeny,IA,50023,"3505 N Ankeny Blvd
Ankeny, IA 50023
(41.76025, -93.600261)",10/01/2016
5100,Sam's Food,A,648 N  Marquette St,Davenport,IA,52802,"648 N Marquette St
Davenport, IA 52802
(41.526469, -90.590879)",10/01/2016
5101,New Star  /  Fletcher Ave,A,315 Fletcher Ave,Waterloo,IA,50701,"315 Fletcher Ave
Waterloo, IA 50701
(42.489119, -92.367142)",10/01/2016
5102,Wilkie Liquors,A,724 1st  St  SE,Mount Vernon,IA,52314,"724 1st St SE
Mount Vernon, IA 52314
(41.918452, -91.410465)",10/01/2016
5103,Curry's Express Mart,A,"4804, Hwy  61 South",Muscatine,IA,52761,"4804, Hwy 61 South
Muscatine, IA 52761
",10/01/2016
5104,Rustic Lure Wine and Spirits,A,"72, N Okoboji Grove Rd",Arnold's Park,IA,51331,"72, N Okoboji Grove Rd
Arnold's Park, IA 51331
",10/01/2016
5105,Three Brothers Liquors,A,585 HIGHWAY 965,North Liberty,IA,52317,"585 HIGHWAY 965
North Liberty, IA 52317
(41.738152, -91.60761)",10/01/2016
5106,Barnes Food Land,A,622 10th  St,DeWitt,IA,52742,"622 10th St
DeWitt, IA 52742
(41.82514, -90.540112)",10/01/2016
5107,Kum & Go #4098 / Windsor Heights,A,"7229, University Ave",Windsor Heights,IA,50311,"7229, University Ave
Windsor Heights, IA 50311
(41.600365, -93.717676)",10/01/2016
5108,Tobacco 4 Less / State St,A,1032 State St,Bettendorf,IA,52722,"1032 State St
Bettendorf, IA 52722
(41.525027, -90.51861)",10/01/2016
5109,Casey's General Store #3404 / Carlis,A,1020 Gateway Dr,Carlisle,IA,50047,"1020 Gateway Dr
Carlisle, IA 50047
(41.510651, -93.515395)",10/01/2016
5110,Ramsey's Market Liquor,A,"200, N Walnut St",Lenox,IA,50851,"200, N Walnut St
Lenox, IA 50851
(40.882645, -94.560455)",10/01/2016
5111,Creekside Market,A,2601 Hwy 6 East,Iowa City,IA,52240,"2601 Hwy 6 East
Iowa City, IA 52240
(41.633009, -91.493643)",10/01/2016
5112,The Bottle Shop,A,"315, S Main St",Inwood,IA,51240,"315, S Main St
Inwood, IA 51240
(43.306451, -96.431983)",10/01/2016
5113,"Ray's Supermarket, Inc.",A,1975 Franklin St,Waterloo,IA,50703,"1975 Franklin St
Waterloo, IA 50703
(42.495394, -92.315218)",10/01/2016
5114,Casey's General Store #2612 / Missou,A,"106, E  Erie St",Missouri Valley,IA,51555,"106, E Erie St
Missouri Valley, IA 51555
(41.556431, -95.894321)",10/01/2016
5115,Pronto Market / Manly,A,"204, E South St",Manly,IA,50456,"204, E South St
Manly, IA 50456
(43.284017, -93.200966)",10/01/2016
5116,New Star Mart  /  Newton,A,"702, 1st Ave E",Newton,IA,50702,"702, 1st Ave E
Newton, IA 50702
(41.69943, -93.045515)",10/01/2016
5117,Food & Gas Mart  /  Marshalltown,A,"613, N 3rd Ave",Marshalltown,IA,50158,"613, N 3rd Ave
Marshalltown, IA 50158
(42.057471, -92.9081)",10/01/2016
5118,Kwik Stop #82  /  Peosta,A,"185, Peosta St",Peosta,IA,52068,"185, Peosta St
Peosta, IA 52068
(42.442892, -90.850388)",10/01/2016
5119,Corwith Farm Service,A,205 NW Elm St,Corwith,IA,50430,"205 NW Elm St
Corwith, IA 50430
(42.99274, -93.957384)",10/01/2016
5120,Casey's General Store #3442 / Maplet,A,"401, S  4th  St",Mapleton,IA,51034,"401, S 4th St
Mapleton, IA 51034
(42.161847, -95.793241)",10/01/2016
5121,Liquor Beer & Tobacco Outlet  / Char,A,"1908, Clark St",Charles City,IA,50616,"1908, Clark St
Charles City, IA 50616
(43.059171, -92.661957)",10/01/2016
5123,Cash Saver  /  Clive,I,15500 W  HICKMAN RD,Clive,IA,50325,"15500 W HICKMAN RD
Clive, IA 50325
(41.614713, -93.831913)",10/01/2016
5124,Price Chopper  /  Johnston,A,5440 NW  86th St,Johnston,IA,50131,"5440 NW 86th St
Johnston, IA 50131
(41.659057, -93.736517)",10/01/2016
5125,Cash Saver  /  E Euclid Ave,A,1320 E  Euclid Ave,Des Moines,IA,50316,"1320 E Euclid Ave
Des Moines, IA 50316
(41.627778, -93.602858)",10/01/2016
5126,Price Chopper  /  Merle Hay,A,4343 Merle Hay Rd,Des Moines,IA,50310,"4343 Merle Hay Rd
Des Moines, IA 50310
(41.637408, -93.697647)",10/01/2016
5127,Price Chopper  /  Ingersoll,A,3425 Ingersoll Ave,Des Moines,IA,50312,"3425 Ingersoll Ave
Des Moines, IA 50312
(41.586313, -93.663337)",10/01/2016
5128,Price Chopper  /  Beaver,A,1819 Beaver Ave,Des Moines,IA,50310,"1819 Beaver Ave
Des Moines, IA 50310
(41.610498, -93.672656)",10/01/2016
5129,Cash Saver  /  Fleur,A,4121 Fleur Dr,Des Moines,IA,50321,"4121 Fleur Dr
Des Moines, IA 50321
(41.546838, -93.64492)",10/01/2016
5130,Great River Brewery,A,"332, E  2nd St",Davenport,IA,52801,"332, E 2nd St
Davenport, IA 52801
(41.521304, -90.569973)",10/01/2016
5131,Oasis,A,"1401, Buchanan St",Des Moines,IA,50316,"1401, Buchanan St
Des Moines, IA 50316
(41.598791, -93.599306)",10/01/2016
5132,Phillips 66,I,1516 SE  1st  St,Des Moines,IA,50315,"1516 SE 1st St
Des Moines, IA 50315
(41.575862, -93.613501)",10/01/2016
5133,Don's Food Center,A,"102, Albany Ave NE",Orange City,IA,51041,"102, Albany Ave NE
Orange City, IA 51041
(43.00638, -96.056723)",10/01/2016
5134,Prime Mart #6  /  Charles City,A,"609, S Main St",Charles City,IA,50616,"609, S Main St
Charles City, IA 50616
(43.061014, -92.682538)",10/01/2016
5135,Fareway Stores #155 / Huxley,A,911 Hwy 69,Huxley,IA,50124,"911 Hwy 69
Huxley, IA 50124
(41.902066, -93.608282)",10/01/2016
5136,Urban Liquor,I,6401 Douglas Ave,Des Moines,IA,50322,"6401 Douglas Ave
Des Moines, IA 50322
(41.629411, -93.705732)",10/01/2016
5137,Shop N Save  /  NW 2nd  DSM,A,"4685, NW  2nd St",Des Moines,IA,50313,"4685, NW 2nd St
Des Moines, IA 50313
(41.645864, -93.619903)",10/01/2016
5138,Kellogg Country Store,A,"103, Blair St",Kellogg,IA,50135,"103, Blair St
Kellogg, IA 50135
(41.7144, -92.903113)",10/01/2016
5139,Ali's Corner #2,I,200 BROADWAY ST,Waterloo,IA,50703,"200 BROADWAY ST
Waterloo, IA 50703
(42.507682, -92.344719)",10/01/2016
5140,A to Z Liquor,A,"114, S  2nd  St",Cherokee,IA,51012,"114, S 2nd St
Cherokee, IA 51012
(42.749013, -95.55132)",10/01/2016
5141,Casey's General Store #3418 / Gowrie,A,"1131, Market St",Gowrie,IA,50543,"1131, Market St
Gowrie, IA 50543
(42.28056, -94.290484)",10/01/2016
5142,Smokin' Joe's #13 Tobacco & Liquor O,A,"2315, Mt Vernon Rd SE",Cedar Rapids,IA,52303,"2315, Mt Vernon Rd SE
Cedar Rapids, IA 52303
(41.976967, -91.633592)",10/01/2016
5144,Sam's Club 6979 / Ankeny,A,4625 SE Delaware Ave,Ankeny,IA,50021,"4625 SE Delaware Ave
Ankeny, IA 50021
(41.693276, -93.581264)",10/01/2016
5145,South Side Food Mart,A,1101 Army Post Rd,Des Moines,IA,50315,"1101 Army Post Rd
Des Moines, IA 50315
(41.526509, -93.628356)",10/01/2016
5146,Fareway Stores #153  /  W Des Moines,A,329 Grand Ave,West Des Moines,IA,50265,"329 Grand Ave
West Des Moines, IA 50265
(41.58269, -93.70689)",10/01/2016
5147,Victor's Market,A,1001 3rd  St,Victor,IA,52347,"1001 3rd St
Victor, IA 52347
(41.730666, -92.301206)",10/01/2016
5148,Main St Market  /  Holy Cross,A,"882, Main St",Holy Cross,IA,52053,"882, Main St
Holy Cross, IA 52053
(42.600941, -90.995943)",10/01/2016
5149,B S Mini Mart Inc,A,"1900, Summer St",Burlington,IA,52601,"1900, Summer St
Burlington, IA 52601
(40.789013, -91.116076)",10/01/2016
5150,Casey's General Store #2815  /  Vict,A,"901, 3rd  St",Victor,IA,52347,"901, 3rd St
Victor, IA 52347
(41.73067, -92.30035)",10/01/2016
5151,IDA Liquor,A,"500, Hwy 175",Ida Grove,IA,51445,"500, Hwy 175
Ida Grove, IA 51445
(42.350165, -95.467481)",10/01/2016
5152,Texas Street Market,I,4335 TEXAS ST,Waterloo,IA,50702,"4335 TEXAS ST
Waterloo, IA 50702
(42.453093, -92.307001)",10/01/2016
5153,Oak Street Station LLC,A,2403 Us Hwy 18,Inwood,IA,51240,"2403 Us Hwy 18
Inwood, IA 51240
(43.30099, -96.430852)",10/01/2016
5154,Lake Park Foods,A,"201, Market St",Lake Park,IA,51347,"201, Market St
Lake Park, IA 51347
(43.454741, -95.321385)",10/01/2016
5155,New Star  /  Ansborough Ave,A,"1459, Ansborough Ave",Waterloo,IA,50701,"1459, Ansborough Ave
Waterloo, IA 50701
(42.493091, -92.376863)",10/01/2016
5156,Casey's General Store #1020  / Le Cl,A,"210, Jones St",Le Claire,IA,52753,"210, Jones St
Le Claire, IA 52753
(41.59863, -90.358124)",10/01/2016
5157,Kimmes Manson Country Store #10,A,208 Main St,Manson,IA,50563,"208 Main St
Manson, IA 50563
(42.517855, -94.534532)",10/01/2016
5158,Bucky's Express #19 / Council Bluffs,A,"1839, Madison Ave",Council Bluffs,IA,51501,"1839, Madison Ave
Council Bluffs, IA 51501
(41.241482, -95.821641)",10/01/2016
5159,Kimmes Rockwell City Country Store #,A,"730, High St",Rockwell City,IA,50579,"730, High St
Rockwell City, IA 50579
(42.39872, -94.638843)",10/01/2016
5160,Kum & Go #37  /  Ottumwa,I,2508 N COURT ST,Ottumwa,IA,52501,"2508 N COURT ST
Ottumwa, IA 52501
(41.051726, -92.409067)",10/01/2016
5161,Ameristar Casino Council Bluffs Gift,A,"2200, River Road, Gift Shop",Council Bluffs,IA,51501,"2200, River Road, Gift Shop
Council Bluffs, IA 51501
(41.242216, -95.909505)",10/01/2016
5162,Urbandale Liquor,A,"6401, Douglas Ave",Urbandale,IA,50322,"6401, Douglas Ave
Urbandale, IA 50322
(41.629411, -93.705732)",10/01/2016
5163,Gasland Express  /  Mt Pleasant,A,"309, W  Washington St",Mount Pleasant,IA,52641,"309, W Washington St
Mount Pleasant, IA 52641
(40.965832, -91.557125)",10/01/2016
5164,Bucky's Express #22 / Council Bluffs,A,"3434, Nebraska Ave",Council Bluffs,IA,51501,"3434, Nebraska Ave
Council Bluffs, IA 51501
(41.244572, -95.900555)",10/01/2016
5165,Kari Out Wine & Spirits LLC,A,"107, N  Mill St",Lake Mills,IA,50450,"107, N Mill St
Lake Mills, IA 50450
(43.419668, -93.535032)",10/01/2016
5166,East Side Liquor and Groceries,A,1116 E Nevada St,Marshalltown,IA,50158,"1116 E Nevada St
Marshalltown, IA 50158
(42.044345, -92.893113)",10/01/2016
5167,New Star Liquor & Tobacco  / Ft Dodg,A,"1724, 5th  Ave S",Fort Dodge,IA,50501,"1724, 5th Ave S
Fort Dodge, IA 50501
(42.501131, -94.173816)",10/01/2016
5168,Point Liquor and Tobacco,I,4107 Center Point Rd NE,Cedar Rapids,IA,52402,"4107 Center Point Rd NE
Cedar Rapids, IA 52402
(42.02088, -91.665196)",10/01/2016
5169,AV Superstop,A,"5120, NE 14th Street",Des Moines,IA,50313,"5120, NE 14th Street
Des Moines, IA 50313
(41.653137, -93.60054)",10/01/2016
5170,Casey's General Store #1414  / State,A,911 3rd  Ave SW,State Center,IA,50247,"911 3rd Ave SW
State Center, IA 50247
(42.009066, -93.165186)",10/01/2016
5171,Gary's Liquor & Wine LTD,A,"110, E Jefferson St",Delaware,IA,52036,"110, E Jefferson St
Delaware, IA 52036
(42.473764, -91.344117)",10/01/2016
5172,Uptown Liquor & Tobacco,A,2000 Willey Blvd SW,Cedar Rapids,IA,52404,"2000 Willey Blvd SW
Cedar Rapids, IA 52404
(41.959585, -91.725778)",10/01/2016
5173,Audubon Food Land,A,104 Market St,Audubon,IA,50025,"104 Market St
Audubon, IA 50025
(41.723057, -94.93625)",10/01/2016
5174,Jim's Food   /  Sullivan Ave,A,"437, Sullivan Ave",Waterloo,IA,50701,"437, Sullivan Ave
Waterloo, IA 50701
(42.487326, -92.355915)",10/01/2016
5175,Kwik Stop Delhi,A,"502, 3rd  St",Delhi,IA,52223,"502, 3rd St
Delhi, IA 52223
(42.430058, -91.330807)",10/01/2016
5176,Smokin' Joe's #15 Tobacco & Liquor O,A,"455, Edgewood Rd NW",Cedar Rapids,IA,52405,"455, Edgewood Rd NW
Cedar Rapids, IA 52405
(41.97805, -91.715903)",10/01/2016
5177,Casey's General Store #3204 / Minden,A,33280 335th St,Minden,IA,51553,"33280 335th St
Minden, IA 51553
(41.496153, -95.546176)",10/01/2016
5178,New York Dollar Stores,A,"320, N Calhoun St",West Liberty,IA,52776,"320, N Calhoun St
West Liberty, IA 52776
(41.570709, -91.263404)",10/01/2016
5179,Baxter Family Market,A,"103, N  Main St",Baxter,IA,50028,"103, N Main St
Baxter, IA 50028
",10/01/2016
